newCar,20:21,I-N340-01,I-CV1501-02,110,fastest
newCar,19:46,I-N340-03,I-CV149-01,89,shortest
newCar,21:44,I-CV149-01,I-N340-04,105,startSmart
newCar,21:18,I-N340-01,I-CV1501-02,87,shortest
newCar,21:50,I-N340-04,I-CV149-01,95,startSmart
newCar,20:56,I-N340-01,I-CV149-03,115,startSmart
newCar,18:10,I-CV149-01,I-N340-03,102,shortest
newCar,19:02,I-CV1501-02,I-N340a-01,104,shortest
newCar,21:08,I-CV1520-01,I-CV149-03,118,fastest
newCar,20:23,I-N340a-01,I-CV1501-01,80,startSmart
newCar,19:45,I-CV149-03,I-CV1520-01,85,fastest
newCar,21:21,I-CV1501-01,I-N340a-01,95,fastest
newCar,21:37,I-CV1501-02,I-CV149-01,98,fastest
newCar,20:07,I-N340-03,I-N340-01,80,shortest
newCar,18:11,I-N340-03,I-CV149-01,83,shortest
newCar,21:56,I-CV1501-02,I-CV1520-01,108,startSmart
newCar,18:30,I-CV1501-02,I-N340-01,89,dynamicSmart
newCar,20:47,I-N340-01,I-CV1501-02,95,fastest
newCar,20:30,I-N340-03,I-CV149-01,105,shortest
newCar,20:59,I-CV1501-01,I-CV149-01,96,dynamicSmart
newCar,21:52,I-N340-03,I-CV149-01,85,startSmart
newCar,21:49,I-CV1501-02,I-N340-01,106,shortest
newCar,19:33,I-CV149-01,I-N340-03,116,shortest
newCar,21:56,I-CV1501-02,I-N340-01,106,startSmart
newCar,21:40,I-CV149-01,I-N340-04,106,startSmart
newCar,20:41,I-CV1501-02,I-CV149-01,107,dynamicSmart
newCar,19:05,I-N340a-01,I-CV149-03,100,dynamicSmart
newCar,20:24,I-CV1501-02,I-CV149-01,117,shortest
newCar,21:38,I-CV149-03,I-N340-01,103,shortest
newCar,20:36,I-N340-04,I-N340-01,87,shortest
newCar,18:40,I-CV149-01,I-CV1501-02,102,startSmart
newCar,21:17,I-CV1501-01,I-CV1520-01,115,startSmart
newCar,21:54,I-CV149-01,I-N340-03,93,fastest
newCar,19:01,I-N340-04,I-CV149-01,94,startSmart
newCar,18:21,I-N340a-01,I-CV1501-02,89,startSmart
newCar,19:05,I-CV1501-02,I-N340-01,97,dynamicSmart
newCar,18:48,I-CV149-01,I-N340-03,93,fastest
newCar,19:55,I-N340a-01,I-N340-03,105,startSmart
newCar,18:16,I-CV149-03,I-CV1520-01,112,fastest
newCar,18:00,I-N340-01,I-N340-04,83,dynamicSmart
newCar,18:00,I-N340-04,I-N340-01,116,dynamicSmart
newCar,21:35,I-CV1501-01,I-CV1520-01,109,startSmart
newCar,20:47,I-N340a-01,I-N340-04,87,dynamicSmart
newCar,21:01,I-N340-01,I-N340-03,114,shortest
newCar,21:33,I-N340-03,I-N340a-01,103,shortest
newCar,20:37,I-CV1501-02,I-N340a-01,119,shortest
newCar,20:13,I-N340-04,I-CV1520-01,105,startSmart
newCar,19:54,I-CV149-03,I-CV1520-01,117,fastest
newCar,20:16,I-N340-04,I-N340a-01,96,shortest
newCar,21:56,I-N340a-01,I-CV1501-02,95,shortest
newCar,20:49,I-CV149-03,I-N340a-01,109,shortest
newCar,19:30,I-N340-03,I-N340-01,81,fastest
newCar,20:22,I-CV1501-02,I-N340a-01,89,shortest
newCar,20:19,I-N340-03,I-N340a-01,99,shortest
newCar,19:54,I-N340a-01,I-CV1501-01,110,shortest
newCar,19:09,I-CV1501-01,I-N340a-01,102,startSmart
newCar,19:15,I-CV149-01,I-N340-03,106,startSmart
newCar,18:08,I-N340-04,I-CV1520-01,102,startSmart
newCar,21:24,I-N340a-01,I-CV1501-01,102,fastest
newCar,21:11,I-CV1501-02,I-N340a-01,99,dynamicSmart
newCar,21:01,I-N340-03,I-CV1520-01,100,fastest
newCar,19:24,I-N340-01,I-CV149-03,108,fastest
newCar,21:13,I-N340-01,I-CV1501-01,113,shortest
newCar,18:39,I-N340-03,I-N340a-01,82,shortest
newCar,20:27,I-N340-03,I-N340-01,82,dynamicSmart
newCar,20:08,I-CV149-01,I-N340-03,98,startSmart
newCar,21:11,I-CV149-01,I-CV1501-01,118,startSmart
newCar,20:58,I-CV1501-01,I-CV149-01,106,fastest
newCar,19:46,I-N340a-01,I-CV1501-01,104,shortest
newCar,20:00,I-CV1501-01,I-CV1520-01,86,startSmart
newCar,21:38,I-N340-03,I-N340a-01,107,startSmart
newCar,19:45,I-CV1520-01,I-CV1501-02,103,startSmart
newCar,18:35,I-N340a-01,I-CV1501-01,107,dynamicSmart
newCar,20:03,I-N340-03,I-CV1520-01,81,fastest
newCar,19:06,I-CV1501-02,I-N340-01,105,fastest
newCar,21:13,I-CV149-03,I-CV1520-01,83,startSmart
newCar,19:17,I-N340-03,I-N340a-01,107,startSmart
newCar,19:31,I-N340-04,I-N340a-01,84,shortest
newCar,21:52,I-CV149-01,I-CV149-03,98,dynamicSmart
newCar,20:35,I-N340-03,I-N340-01,104,fastest
newCar,21:44,I-CV1501-02,I-CV1520-01,115,shortest
newCar,21:43,I-CV1501-02,I-N340a-01,80,dynamicSmart
newCar,18:04,I-CV1501-02,I-CV1520-01,86,dynamicSmart
newCar,21:20,I-CV149-01,I-CV149-03,83,shortest
newCar,21:34,I-CV1501-02,I-N340-01,113,startSmart
newCar,19:53,I-CV1501-01,I-CV1520-01,113,dynamicSmart
newCar,18:59,I-CV1501-02,I-N340-01,98,fastest
newCar,20:52,I-CV149-03,I-N340-01,106,dynamicSmart
newCar,20:57,I-N340-01,I-CV1501-02,118,shortest
newCar,20:02,I-CV149-03,I-N340a-01,99,shortest
newCar,19:28,I-CV1501-01,I-N340a-01,83,startSmart
newCar,19:41,I-CV1501-02,I-CV1520-01,92,shortest
newCar,19:40,I-N340-04,I-N340-01,92,dynamicSmart
newCar,19:42,I-N340-01,I-CV149-03,80,dynamicSmart
newCar,20:24,I-N340-04,I-N340a-01,103,shortest
newCar,19:55,I-CV1501-02,I-CV149-01,82,dynamicSmart
newCar,19:04,I-N340a-01,I-N340-04,101,startSmart
newCar,18:35,I-N340-01,I-N340-03,80,fastest
newCar,20:36,I-N340a-01,I-CV149-03,83,dynamicSmart
newCar,18:14,I-N340-04,I-CV1520-01,110,fastest
newCar,19:56,I-CV149-01,I-CV149-03,117,shortest
newCar,20:45,I-CV1501-01,I-CV149-01,120,startSmart
newCar,20:25,I-N340-04,I-N340a-01,120,fastest
newCar,18:26,I-CV1501-01,I-N340a-01,86,fastest
newCar,20:06,I-N340-04,I-CV149-01,115,dynamicSmart
newCar,20:57,I-N340-03,I-N340a-01,94,dynamicSmart
newCar,21:09,I-CV1501-01,I-N340-01,90,shortest
newCar,19:14,I-N340a-01,I-CV1501-02,113,shortest
newCar,18:19,I-CV1501-01,I-N340-01,117,shortest
newCar,19:23,I-N340-04,I-CV149-01,103,dynamicSmart
newCar,19:30,I-CV149-03,I-N340a-01,89,dynamicSmart
newCar,21:10,I-CV1520-01,I-N340-03,112,shortest
newCar,20:15,I-CV149-03,I-N340-01,80,startSmart
newCar,21:51,I-CV149-03,I-CV149-01,92,fastest
